id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year,landmark_source
perovskite_solar_cells::https://openalex.org/W2592733540,2017,Synergy of ammonium chloride and moisture on perovskite crystallization for efficient printable mesoscopic solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2592733540,10.1038/ncomms14555,320,45,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2252652473,2015,Conjugated polyelectrolyte hole transport layer for inverted-type perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2252652473,10.1038/ncomms8348,318,28,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2979356986,2019,Reconfiguration of interfacial energy band structure for high-performance inverted structure perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2979356986,10.1038/s41467-019-12613-8,318,56,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3061209496,2020,Large cation ethylammonium incorporated perovskite for efficient and spectra stable blue light-emitting diodes,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3061209496,10.1038/s41467-020-17943-6,317,40,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4321002470,2023,One-stone-for-two-birds strategy to attain beyond 25% perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4321002470,10.1038/s41467-023-36229-1,317,52,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3128517286,2021,Device simulation of highly efficient eco-friendly CH3NH3SnI3 perovskite solar cell,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3128517286,10.1038/s41598-021-82817-w,315,63,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2566774168,2016,Efficient Monolithic Perovskite/Perovskite Tandem Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2566774168,10.1002/aenm.201602121,312,39,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2573551060,2016,High-efficiency inverted semi-transparent planar perovskite solar cells in substrate configuration,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2573551060,10.1038/nenergy.2016.190,312,52,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2062240172,2014,Radiative efficiency of lead iodide based perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2062240172,10.1038/srep06071,311,29,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2213274841,2016,Role of Polar Phonons in the Photo Excited State of Metal Halide Perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2213274841,10.1038/srep28618,311,65,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2529846333,2016,Efficiency Limit of Perovskite/Si Tandem Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2529846333,10.1021/acsenergylett.6b00405,311,46,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2568003237,2017,Suppressed decomposition of organometal halide perovskites by impermeable electron-extraction layers in inverted solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2568003237,10.1038/ncomms13938,310,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2589848435,2017,Solution‐Processed Low Threshold Vertical Cavity Surface Emitting Lasers from All‐Inorganic Perovskite Nanocrystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2589848435,10.1002/adfm.201605088,310,51,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2940802411,2019,Fast and interpretable classification of small X-ray diffraction datasets using data augmentation and deep neural networks,perovskite_solar_cells,Materials Chemistry,53140867,53840867,0,,W2940802411,10.1038/s41524-019-0196-x,310,60,openalex_v3_query_core,0,,strict,Machine Learning in Materials Science,53140867,Machine Learning in Materials Science,Machine Learning in Materials Science,0,2025,
perovskite_solar_cells::https://openalex.org/W2039750069,2015,"Enhanced Performance in Fluorene‐Free Organometal Halide Perovskite Light‐Emitting Diodes using Tunable, Low Electron Affinity Oxide Electron Injectors",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2039750069,10.1002/adma.201405044,308,34,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2935402618,2019,Solvent effects in palladium catalysed cross-coupling reactions,perovskite_solar_cells,Organic Chemistry,50824132,51524132,0,,W2935402618,10.1039/c9gc00617f,308,379,openalex_v3_query_core,0,,strict,Catalytic Cross-Coupling Reactions,50824132,Catalytic Cross-Coupling Reactions,Catalytic Cross-Coupling Reactions,0,2025,
perovskite_solar_cells::https://openalex.org/W2397937085,2016,Resolving the Physical Origin of Octahedral Tilting in Halide Perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2397937085,10.1021/acs.chemmater.6b00968,306,47,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2385352553,2016,"Optical-Vibrational Properties of the Cs<sub>2</sub>SnX<sub>6</sub>(X = Cl, Br, I) Defect Perovskites and Hole-Transport Efficiency in Dye-Sensitized Solar Cells",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2385352553,10.1021/acs.jpcc.6b02175,305,46,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2523651557,2016,Direct Observation of Dynamic Symmetry Breaking above Room Temperature in Methylammonium Lead Iodide Perovskite,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2523651557,10.1021/acsenergylett.6b00381,305,64,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3092176741,2020,Roll-to-roll gravure-printed flexible perovskite solar cells using eco-friendly antisolvent bathing with wide processing window,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3092176741,10.1038/s41467-020-18940-5,305,47,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2900078643,2018,Myths and reality of HPbI3 in halide perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2900078643,10.1038/s41467-018-07204-y,304,72,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W239509186,2015,Doped hole transport layer for efficiency enhancement in planar heterojunction organolead trihalide perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W239509186,10.1016/j.nanoen.2015.04.029,303,31,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2578917245,2017,Substrate-dependent electronic structure and film formation of MAPbI3 perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2578917245,10.1038/srep40267,301,57,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2521107789,2016,Rb as an Alternative Cation for Templating Inorganic Lead-Free Perovskites for Solution Processed Photovoltaics,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2521107789,10.1021/acs.chemmater.6b03310,300,61,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2917115373,2019,Unveiling the operation mechanism of layered perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2917115373,10.1038/s41467-019-08958-9,296,37,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1979856498,2014,Bandgap calculations and trends of organometal halide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W1979856498,10.1063/1.4893495,294,45,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1996024106,2014,Tunable ferroelectric polarization and its interplay with spin–orbit coupling in tin iodide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W1996024106,10.1038/ncomms6900,292,57,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2082438448,2014,Optical properties of organometal halide perovskite thin films and general device structure design rules for perovskite single and tandem solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2082438448,10.1039/c4ta05237d,292,58,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2339358608,2016,Pathways toward high-performance perovskite solar cells: review of recent advances in organo-metal halide perovskites for photovoltaic applications,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2339358608,10.1117/1.jpe.6.022001,290,176,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
