id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community,community_label,display_label,domain_analysis_end_year
transformer_foundation_models::https://openalex.org/W2104812589,2009,Edinburgh's submission to all tracks of the WMT2009 shared task with reordering and speed improvements to Moses,transformer_foundation_models,Translation / Machine,300002,0,,W2104812589,10.3115/1626431.1626464,34,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2144783305,2009,Bilingually motivated domain-adapted word segmentation for statistical machine translation,transformer_foundation_models,Translation / Machine,300002,0,,W2144783305,10.3115/1609067.1609128,32,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W1996041053,2009,Syntax-oriented evaluation measures for machine translation output,transformer_foundation_models,Translation / Machine,300002,0,,W1996041053,10.3115/1626431.1626435,32,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2147930801,2009,Syntactic phrase reordering for English-to-Arabic statistical machine translation,transformer_foundation_models,Translation / Machine,300002,0,,W2147930801,10.3115/1609067.1609076,31,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2103156738,2009,Forest-based tree sequence to string translation model,transformer_foundation_models,Translation / Machine,300002,0,,W2103156738,10.3115/1687878.1687904,31,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2102515918,2009,Statistically integrated semiotics that enables mutual inference between linguistic and behavioral symbols for humanoid robots,transformer_foundation_models,Psychology / Visual,300023,0,,W2102515918,10.1109/robot.2009.5152574,31,Action Observation and Synchronization,23,Psychology / Visual,,2024
transformer_foundation_models::https://openalex.org/W2073845625,2009,Modeling letter-to-phoneme conversion as a phrase based statistical machine translation problem with minimum error rate training,transformer_foundation_models,Translation / Machine,300002,0,,W2073845625,10.3115/1620932.1620948,30,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2135002837,2009,Non-projective parsing for statistical machine translation,transformer_foundation_models,Translation / Machine,300002,0,,W2135002837,10.3115/1699510.1699537,30,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2112752961,2009,Self-supervised discriminative training of statistical language models,transformer_foundation_models,Language / Speech,300003,0,,W2112752961,10.1109/asru.2009.5373401,30,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech,2024
transformer_foundation_models::https://openalex.org/W2046101831,2009,Combining a statistical language model with logistic regression to predict the lexical and syntactic difficulty of texts for FFL,transformer_foundation_models,Language / Identification,300314,0,,W2046101831,10.3115/1609179.1609182,30,Text Readability and Simplification,314,Language / Identification,,2024
transformer_foundation_models::https://openalex.org/W2247368039,2009,Proceedings of the Fourth Workshop on Statistical Machine Translation,transformer_foundation_models,Word / Language,300006,0,,W2247368039,,29,Natural Language Processing Techniques,281,Word / Language,Word / Language,2024
transformer_foundation_models::https://openalex.org/W3104814516,2009,Rule-Based Augmentation of Training Data in Breton-French Statistical Machine Translation,transformer_foundation_models,Translation / Machine,300192,0,,W3104814516,,29,Natural Language Processing Techniques,192,Translation / Machine,,2024
transformer_foundation_models::https://openalex.org/W2058772681,2009,Devanagari OCR using a recognition driven segmentation framework and stochastic language models,transformer_foundation_models,Language / Speech,300003,0,,W2058772681,10.1007/s10032-009-0086-8,29,Handwritten Text Recognition Techniques,180,Language / Speech,Language / Speech,2024
transformer_foundation_models::https://openalex.org/W2171820855,2009,Improving Structural Statistical Machine Translation for Sign Language With Small Corpus Using Thematic Role Templates as Translation Memory,transformer_foundation_models,Translation / Machine,300002,0,,W2171820855,10.1109/tasl.2009.2016234,28,Hand Gesture Recognition Systems,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2160380653,2009,Bidirectional phrase-based statistical machine translation,transformer_foundation_models,Translation / Machine,300005,0,,W2160380653,10.3115/1699648.1699658,27,Natural Language Processing Techniques,342,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W1965221819,2009,Personalized text snippet extraction using statistical language models,transformer_foundation_models,Language / Retrieval,300010,0,,W1965221819,10.1016/j.patcog.2009.06.003,27,Topic Modeling,10,Language / Retrieval,,2024
transformer_foundation_models::https://openalex.org/W2140605844,2009,Improved word alignment with statistics and linguistic heuristics,transformer_foundation_models,Translation / Machine,300002,0,,W2140605844,10.3115/1699510.1699540,27,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2104401056,2009,Automatic translation from parallel speech: Simultaneous interpretation as MT training data,transformer_foundation_models,Translation / Machine,300002,0,,W2104401056,10.1109/asru.2009.5372880,27,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2288542159,2009,A Ngram-based Statistical Machine Translation Approach for Text Normalization on Chat-speak Style Communications,transformer_foundation_models,Translation / Machine,300002,0,,W2288542159,,26,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2128232128,2009,Lattice-based system combination for statistical machine translation,transformer_foundation_models,Translation / Machine,300002,0,,W2128232128,10.3115/1699648.1699656,26,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2123675427,2009,Mining a comparable text corpus for a Vietnamese - French statistical machine translation system,transformer_foundation_models,Translation / Machine,300192,0,,W2123675427,10.3115/1626431.1626466,25,Natural Language Processing Techniques,192,Translation / Machine,,2024
transformer_foundation_models::https://openalex.org/W2086298942,2009,"Clusters, language models, and ad hoc information retrieval",transformer_foundation_models,Language / Retrieval,300010,0,,W2086298942,10.1145/1508850.1508851,25,Topic Modeling,10,Language / Retrieval,,2024
transformer_foundation_models::https://openalex.org/W2156953672,2009,Monte carlo inference and maximization for phrase-based translation,transformer_foundation_models,Translation / Machine,300002,0,,W2156953672,10.3115/1596374.1596394,25,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2079225171,2009,A three-parameter elastic foundation model for interface stresses in curved beams externally strengthened by a thin FRP plate,transformer_foundation_models,Foundation / Elastic,300058,0,,W2079225171,10.1016/j.ijsolstr.2009.12.017,24,Structural Behavior of Reinforced Concrete,58,Foundation / Elastic,,2024
transformer_foundation_models::https://openalex.org/W2915991136,2009,MaTrEx,transformer_foundation_models,Translation / Machine,300002,0,,W2915991136,10.3115/1626431.1626451,24,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2155758772,2009,Patterns of genetic diversity in southern and southeastern Araucaria angustifolia (Bert.) O. Kuntze relict populations,transformer_foundation_models,Population / Araucaria,300271,0,,W2155758772,10.1590/s1415-47572009005000052,24,Genetic diversity and population structure,271,Population / Araucaria,,2024
transformer_foundation_models::https://openalex.org/W2167501402,2009,Exploiting Morphology and Local Word Reordering in English-to-Turkish Phrase-Based Statistical Machine Translation,transformer_foundation_models,Translation / Machine,300002,0,,W2167501402,10.1109/tasl.2009.2033321,23,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W1977561290,2009,Attentional Mechanisms in Sports Via Brain-Electrical Event-Related Potentials,transformer_foundation_models,Psychology / Visual,300023,0,,W1977561290,10.1080/02701367.2009.10599614,23,Neural and Behavioral Psychology Studies,23,Psychology / Visual,,2024
transformer_foundation_models::https://openalex.org/W2166770220,2009,Language-model-based detection cascade for efficient classification of image-based spam e-mail,transformer_foundation_models,Language / Retrieval,300010,0,,W2166770220,10.1109/icme.2009.5202711,23,Spam and Phishing Detection,10,Language / Retrieval,,2024
transformer_foundation_models::https://openalex.org/W2141311720,2009,Phrase-based statistical machine translation as a traveling salesman problem,transformer_foundation_models,Translation / Machine,300002,0,,W2141311720,10.3115/1687878.1687926,22,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2132403634,2009,Applications of Statistical Machine Translation Approaches to Spoken Language Understanding,transformer_foundation_models,Translation / Machine,300002,0,,W2132403634,10.1109/tasl.2009.2014262,21,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine,2024
transformer_foundation_models::https://openalex.org/W2250630261,2009,Amharic Part-of-Speech Tagger for Factored Language Modeling,transformer_foundation_models,Language / Speech,300003,0,,W2250630261,,21,Natural Language Processing Techniques,180,Language / Speech,Language / Speech,2024
transformer_foundation_models::https://openalex.org/W2119465309,2009,Introduction of a new paraphrase generation tool based on Monte-Carlo sampling,transformer_foundation_models,Translation / Machine,300192,0,,W2119465309,10.3115/1667583.1667660,21,Topic Modeling,192,Translation / Machine,,2024
transformer_foundation_models::https://openalex.org/W2000026602,2009,A simple sentence-level extraction algorithm for comparable data,transformer_foundation_models,Translation / Machine,300192,0,,W2000026602,10.3115/1620853.1620881,21,Natural Language Processing Techniques,192,Translation / Machine,,2024
