id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W2060567609,2010,Thermal Conductivity of Graphene in Corbino Membrane Geometry,graphene_2d_materials,Graphene research and applications,373,0,,W2060567609,10.1021/nn9016229,385,Graphene research and applications,Graphene research and applications
https://openalex.org/W2121143194,2011,Tuneable electronic properties in graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2121143194,10.1016/j.nantod.2010.12.001,316,Graphene research and applications,Graphene research and applications
https://openalex.org/W2324756273,2012,Toward Single-DNA Electrochemical Biosensing by Graphene Nanowalls,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,56,0,,W2324756273,10.1021/nn300261t,500,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques
https://openalex.org/W2314821985,2011,Highly Durable N-Doped Graphene/CdS Nanocomposites with Enhanced Photocatalytic Hydrogen Evolution from Water under Visible Light Irradiation,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2314821985,10.1021/jp2023617,579,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2331520081,2014,Effective Liquid-Phase Exfoliation and Sodium Ion Battery Application of MoS<sub>2</sub> Nanosheets,graphene_2d_materials,2D Materials and Applications,0,0,,W2331520081,10.1021/am4060222,480,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W1972570851,2014,Hydrothermal synthesis of molybdenum disulfide nanosheets as supercapacitors electrode material,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W1972570851,10.1016/j.electacta.2014.04.007,298,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W1991522056,2012,Crumpled Graphene-Encapsulated Si Nanoparticles for Lithium Ion Battery Anodes,graphene_2d_materials,Advancements in Battery Materials,61,0,,W1991522056,10.1021/jz3006892,482,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2327790335,2010,"Hierarchically Ordered Macro−Mesoporous TiO<sub>2</sub>−Graphene Composite Films: Improved Mass Transfer, Reduced Charge Recombination, and Their Enhanced Photocatalytic Activities",graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2327790335,10.1021/nn102767d,757,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2160506853,2011,Microbial reduction of graphene oxide by Shewanella,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2160506853,10.1007/s12274-011-0112-2,360,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2323814349,2011,Engineering the Unique 2D Mat of Graphene to Achieve Graphene-TiO<sub>2</sub> Nanocomposite for Photocatalytic Selective Transformation: What Advantage does Graphene Have over Its Forebear Carbon Nanotube?,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2323814349,10.1021/nn202519j,688,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2067612450,2010,Wafer Scale Homogeneous Bilayer Graphene Films by Chemical Vapor Deposition,graphene_2d_materials,Graphene research and applications,373,0,,W2067612450,10.1021/nl1029978,440,Graphene research and applications,Graphene research and applications
https://openalex.org/W2045532730,2011,Electrochemical sensors based on graphene materials,graphene_2d_materials,Electrochemical sensors and biosensors,278,0,,W2045532730,10.1007/s00604-011-0639-7,349,Electrochemical sensors and biosensors,Electrochemical sensors and biosensors
https://openalex.org/W2089892026,2010,Superhydrophobic to Superhydrophilic Wetting Control in Graphene Films,graphene_2d_materials,Surface Modification and Superhydrophobicity,793,0,,W2089892026,10.1002/adma.200903696,385,Surface Modification and Superhydrophobicity,Surface Modification and Superhydrophobicity
https://openalex.org/W1991983698,2012,Selective Gas Sensing with a Single Pristine Graphene Transistor,graphene_2d_materials,Graphene research and applications,373,0,,W1991983698,10.1021/nl3001293,401,Graphene research and applications,Graphene research and applications
https://openalex.org/W2126941192,2011,The triggering of apoptosis in macrophages by pristine graphene through the MAPK and TGF-beta signaling pathways,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2126941192,10.1016/j.biomaterials.2011.09.091,506,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2224625418,2013,High Frequency MoS<sub>2</sub> Nanomechanical Resonators,graphene_2d_materials,2D Materials and Applications,0,0,,W2224625418,10.1021/nn4018872,309,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2136463271,2014,Surface effects on electronic transport of 2D chalcogenide thin films and nanostructures,graphene_2d_materials,2D Materials and Applications,0,0,,W2136463271,10.1186/s40580-014-0018-2,31,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2068478686,2013,Interactions of graphene and graphene oxide with proteins and peptides,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2068478686,10.1515/ntrev-2012-0078,229,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W1998776383,2013,Snapshots of non-equilibrium Dirac carrier distributions in graphene,graphene_2d_materials,Graphene research and applications,373,0,,W1998776383,10.1038/nmat3757,475,Graphene research and applications,Graphene research and applications
https://openalex.org/W2329952842,2011,Functionalized Graphene-Based Nanocomposites for Supercapacitor Application,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2329952842,10.1021/jp201673e,411,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W1965346226,2010,Hydrogen Bond Networks in Graphene Oxide Composite Paper: Structure and Mechanical Properties,graphene_2d_materials,Graphene research and applications,373,0,,W1965346226,10.1021/nn901934u,787,Graphene research and applications,Graphene research and applications
https://openalex.org/W1976245295,2010,Optically Transparent Cathode for Dye-Sensitized Solar Cells Based on Graphene Nanoplatelets,graphene_2d_materials,TiO2 Photocatalysis and Solar Cells,817,0,,W1976245295,10.1021/nn102353h,524,TiO2 Photocatalysis and Solar Cells,TiO2 Photocatalysis and Solar Cells
https://openalex.org/W2031362515,2013,Observation of unconventional edge states in ‘photonic graphene’,graphene_2d_materials,Graphene research and applications,373,0,,W2031362515,10.1038/nmat3783,376,Graphene research and applications,Graphene research and applications
https://openalex.org/W1969339340,2013,Light-Controlled Graphene-Elastin Composite Hydrogel Actuators,graphene_2d_materials,Advanced Materials and Mechanics,33,0,,W1969339340,10.1021/nl401088b,573,Advanced Materials and Mechanics,Advanced Materials and Mechanics
https://openalex.org/W1975628705,2012,Integrated Circuits Based on Bilayer MoS<sub>2</sub> Transistors,graphene_2d_materials,2D Materials and Applications,0,0,,W1975628705,10.1021/nl302015v,1709,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2029032968,2013,Two-dimensional vanadyl phosphate ultrathin nanosheets for high energy density and flexible pseudocapacitors,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2029032968,10.1038/ncomms3431,413,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2150114024,2012,Two-dimensional phonon transport in graphene,graphene_2d_materials,Thermal properties of materials,812,0,,W2150114024,10.1088/0953-8984/24/23/233203,337,Thermal properties of materials,Thermal properties of materials
https://openalex.org/W2112990349,2014,Multi-Layer MoS2 FET with Small Hysteresis by Using Atomic Layer Deposition Al2O3 as Gate Insulator,graphene_2d_materials,2D Materials and Applications,0,0,,W2112990349,10.1149/2.0111409ssl,56,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W1994385659,2010,Sulfur-graphene composite for rechargeable lithium batteries,graphene_2d_materials,Advanced Battery Materials and Technologies,19,0,,W1994385659,10.1016/j.jpowsour.2010.09.106,376,Advanced Battery Materials and Technologies,Advanced Battery Materials and Technologies
https://openalex.org/W2031524178,2013,Electrochemical Control of Photoluminescence in Two-Dimensional MoS<sub>2</sub> Nanoflakes,graphene_2d_materials,2D Materials and Applications,0,0,,W2031524178,10.1021/nn4041987,327,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2071732111,2011,Spontaneous Formation of Liquid Crystals in Ultralarge Graphene Oxide Dispersions,graphene_2d_materials,Graphene research and applications,373,0,,W2071732111,10.1002/adfm.201100448,408,Graphene research and applications,Graphene research and applications
https://openalex.org/W2170474867,2011,Graphene and Graphene Oxide Sheets Supported on Silica as Versatile and High‐Performance Adsorbents for Solid‐Phase Extraction,graphene_2d_materials,Mass Spectrometry Techniques and Applications,513,0,,W2170474867,10.1002/anie.201007138,418,Mass Spectrometry Techniques and Applications,Mass Spectrometry Techniques and Applications
https://openalex.org/W2024622294,2011,Significant thermal conductivity enhancement for nanofluids containing graphene nanosheets,graphene_2d_materials,Graphene research and applications,373,0,,W2024622294,10.1016/j.physleta.2011.01.040,394,Graphene research and applications,Graphene research and applications
https://openalex.org/W1988357299,2011,One-step synthesis of NH2-graphene from in situ graphene-oxide reduction and its improved electrochemical properties,graphene_2d_materials,Advancements in Battery Materials,61,0,,W1988357299,10.1016/j.carbon.2011.03.051,412,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2022916713,2010,Graphene Oxide Nanocolloids,graphene_2d_materials,Graphene research and applications,373,0,,W2022916713,10.1021/ja1078943,384,Graphene research and applications,Graphene research and applications
https://openalex.org/W2025451540,2014,Hierarchical MoS2/Bi2MoO6 composites with synergistic effect for enhanced visible photocatalytic activity,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2025451540,10.1016/j.apcatb.2014.08.036,255,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2074445469,2013,Transfer matrix method for optics in graphene layers,graphene_2d_materials,Plasmonic and Surface Plasmon Research,673,0,,W2074445469,10.1088/0953-8984/25/21/215301,371,Plasmonic and Surface Plasmon Research,Plasmonic and Surface Plasmon Research
https://openalex.org/W2033025488,2010,Tight-binding theory of the spin-orbit coupling in graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2033025488,10.1103/physrevb.82.245412,513,Graphene research and applications,Graphene research and applications
https://openalex.org/W2053111593,2011,One‐Step Electrochemical Synthesis of Graphene/Polyaniline Composite Film and Its Applications,graphene_2d_materials,Electrochemical sensors and biosensors,278,0,,W2053111593,10.1002/adfm.201100038,536,Electrochemical sensors and biosensors,Electrochemical sensors and biosensors
https://openalex.org/W2333970904,2014,Mesoporous TiO<sub>2</sub> Nanocrystals Grown in Situ on Graphene Aerogels for High Photocatalysis and Lithium-Ion Batteries,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2333970904,10.1021/ja500873u,775,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2130144613,2010,Simultaneous Reduction and Surface Functionalization of Graphene Oxide by Mussel‐Inspired Chemistry,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2130144613,10.1002/adfm.201001692,436,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
